City,State short,State full,City alias
Mcpherson,KS,Kansas,Conway
Mcpherson,KS,Kansas,Mcpherson
Marquette,KS,Kansas,Marquette
Miltonvale,KS,Kansas,Miltonvale
Minneapolis,KS,Kansas,Ada
Minneapolis,KS,Kansas,Minneapolis
Minneapolis,KS,Kansas,Wells
Morganville,KS,Kansas,Morganville
New Cambria,KS,Kansas,New Cambria
Osborne,KS,Kansas,Osborne
Portis,KS,Kansas,Portis
Ramona,KS,Kansas,Ramona
Roxbury,KS,Kansas,Roxbury
Simpson,KS,Kansas,Simpson
Solomon,KS,Kansas,Solomon
Sylvan Grove,KS,Kansas,Sylvan Grove
Talmage,KS,Kansas,Talmage
Tampa,KS,Kansas,Tampa
Tescott,KS,Kansas,Tescott
Tescott,KS,Kansas,Culver
Tipton,KS,Kansas,Tipton
Wakefield,KS,Kansas,Wakefield
Wilson,KS,Kansas,Wilson
Windom,KS,Kansas,Windom
Woodbine,KS,Kansas,Woodbine
Hutchinson,KS,Kansas,Hutchinson
Hutchinson,KS,Kansas,Willowbrook
Hutchinson,KS,Kansas,Medora
South Hutchinson,KS,Kansas,S Hutchinson
South Hutchinson,KS,Kansas,So Hutchinson
South Hutchinson,KS,Kansas,South Hutchinson
South Hutchinson,KS,Kansas,Hutchinson
Abbyville,KS,Kansas,Abbyville
Albert,KS,Kansas,Albert
Alden,KS,Kansas,Alden
Alexander,KS,Kansas,Alexander
Arlington,KS,Kansas,Arlington
Arnold,KS,Kansas,Arnold
Bazine,KS,Kansas,Bazine
Beeler,KS,Kansas,Beeler
Belpre,KS,Kansas,Belpre
Bison,KS,Kansas,Bison
Brownell,KS,Kansas,Brownell
Buhler,KS,Kansas,Buhler
Burdett,KS,Kansas,Burdett
Chase,KS,Kansas,Chase
Claflin,KS,Kansas,Claflin
Claflin,KS,Kansas,Odin
Claflin,KS,Kansas,Beaver
Ellinwood,KS,Kansas,Ellinwood
Garfield,KS,Kansas,Garfield
Great Bend,KS,Kansas,Great Bend
Great Bend,KS,Kansas,Dundee
Great Bend,KS,Kansas,Heizer
Haven,KS,Kansas,Haven
Hoisington,KS,Kansas,Susank
Hoisington,KS,Kansas,Hoisington
Hudson,KS,Kansas,Hudson
Inman,KS,Kansas,Inman
Kinsley,KS,Kansas,Kinsley
La Crosse,KS,Kansas,La Crosse
Larned,KS,Kansas,Larned
Larned,KS,Kansas,Fort Larned National History
Larned,KS,Kansas,Radium
Lewis,KS,Kansas,Fellsburg
Lewis,KS,Kansas,Lewis
Liebenthal,KS,Kansas,Liebenthal
Lyons,KS,Kansas,Lyons
Mc Cracken,KS,Kansas,Mc Cracken
Macksville,KS,Kansas,Macksville
Nekoma,KS,Kansas,Nekoma
Ness City,KS,Kansas,Ness City
Nickerson,KS,Kansas,Nickerson
Offerle,KS,Kansas,Offerle
Olmitz,KS,Kansas,Olmitz
Otis,KS,Kansas,Galatia
Otis,KS,Kansas,Otis
Partridge,KS,Kansas,Partridge
Pawnee Rock,KS,Kansas,Pawnee Rock
Plevna,KS,Kansas,Plevna
Pretty Prairie,KS,Kansas,Pretty Prairie
Pretty Prairie,KS,Kansas,Pretty Pr
Pretty Prairie,KS,Kansas,Pretty Praire
Ransom,KS,Kansas,Ransom
Raymond,KS,Kansas,Raymond
Rozel,KS,Kansas,Rozel
Rush Center,KS,Kansas,Timken
Rush Center,KS,Kansas,Rush Center
Saint John,KS,Kansas,St John
Saint John,KS,Kansas,Saint John
Saint John,KS,Kansas,Seward
Stafford,KS,Kansas,Stafford
Sterling,KS,Kansas,Sterling
Sylvia,KS,Kansas,Sylvia
Turon,KS,Kansas,Turon
Turon,KS,Kansas,Preston
Turon,KS,Kansas,Langdon
Utica,KS,Kansas,Utica
Utica,KS,Kansas,Arnold
Yoder,KS,Kansas,Yoder
Hays,KS,Kansas,Antonino
Hays,KS,Kansas,Hays
Agra,KS,Kansas,Agra
Almena,KS,Kansas,Almena
Alton,KS,Kansas,Alton
Bogue,KS,Kansas,Bogue
Bunker Hill,KS,Kansas,Bunker Hill
Catharine,KS,Kansas,Catharine
Cedar,KS,Kansas,Cedar
Clayton,KS,Kansas,Clayton
Collyer,KS,Kansas,Collyer
Damar,KS,Kansas,Damar
Dorrance,KS,Kansas,Dorrance
Dresden,KS,Kansas,Dresden
Ellis,KS,Kansas,Ellis
Gaylord,KS,Kansas,Gaylord
Glade,KS,Kansas,Glade
Gorham,KS,Kansas,Gorham
Hill City,KS,Kansas,Hill City
Jennings,KS,Kansas,Jennings
Kirwin,KS,Kansas,Kirwin
Lenora,KS,Kansas,New Almelo
Lenora,KS,Kansas,Densmore
Lenora,KS,Kansas,Edmond
Lenora,KS,Kansas,Lenora
Logan,KS,Kansas,Logan
Long Island,KS,Kansas,Long Island
Lucas,KS,Kansas,Lucas
Luray,KS,Kansas,Luray
Morland,KS,Kansas,Morland
Natoma,KS,Kansas,Natoma
Norcatur,KS,Kansas,Norcatur
Norton,KS,Kansas,Norton
Ogallah,KS,Kansas,Ogallah
Palco,KS,Kansas,Palco
Paradise,KS,Kansas,Paradise
Penokee,KS,Kansas,Penokee
Pfeifer,KS,Kansas,Pfeifer
Phillipsburg,KS,Kansas,Stuttgart
Phillipsburg,KS,Kansas,Phillipsburg
Plainville,KS,Kansas,Codell
Plainville,KS,Kansas,Plainville
Plainville,KS,Kansas,Zurich
Prairie View,KS,Kansas,Prairie View
Russell,KS,Kansas,Russell
Schoenchen,KS,Kansas,Schoenchen
Schoenchen,KS,Kansas,Hays
Stockton,KS,Kansas,Stockton
Victoria,KS,Kansas,Victoria
Wakeeney,KS,Kansas,Wakeeney
Wakeeney,KS,Kansas,Wa Keeney
Waldo,KS,Kansas,Waldo
Walker,KS,Kansas,Walker
Woodston,KS,Kansas,Woodston
Colby,KS,Kansas,Colby
Atwood,KS,Kansas,Atwood
Bird City,KS,Kansas,Bird City
Brewster,KS,Kansas,Brewster
Edson,KS,Kansas,Edson
Gem,KS,Kansas,Gem
Goodland,KS,Kansas,Goodland
Gove,KS,Kansas,Gove
Grainfield,KS,Kansas,Grainfield
Grinnell,KS,Kansas,Grinnell
Herndon,KS,Kansas,Herndon
Hoxie,KS,Kansas,Studley
Hoxie,KS,Kansas,Hoxie
Kanorado,KS,Kansas,Kanorado
Levant,KS,Kansas,Levant
Ludell,KS,Kansas,Ludell
Mc Donald,KS,Kansas,Mcdonald
Mc Donald,KS,Kansas,Mc Donald
Monument,KS,Kansas,Winona
Monument,KS,Kansas,Monument
Oakley,KS,Kansas,Oakley
Oberlin,KS,Kansas,Oberlin
Park,KS,Kansas,Park
Quinter,KS,Kansas,Quinter
Rexford,KS,Kansas,Menlo
Rexford,KS,Kansas,Rexford
Saint Francis,KS,Kansas,St Francis
Saint Francis,KS,Kansas,Wheeler
Saint Francis,KS,Kansas,Saint Francis
Selden,KS,Kansas,Selden
Sharon Springs,KS,Kansas,Sharon Spgs
Sharon Springs,KS,Kansas,Sharon Springs
Wallace,KS,Kansas,Wallace
Weskan,KS,Kansas,Weskan
Winona,KS,Kansas,Russell Spgs
Winona,KS,Kansas,Winona
Winona,KS,Kansas,Russell Springs
Winona,KS,Kansas,Russell Spg
Winona,KS,Kansas,Monument
Dodge City,KS,Kansas,Dodge City
Dodge City,KS,Kansas,Fort Dodge
Ashland,KS,Kansas,Ashland
Bucklin,KS,Kansas,Bucklin
Cimarron,KS,Kansas,Cimarron
Cimarron,KS,Kansas,Kalvesta
Coolidge,KS,Kansas,Coolidge
Copeland,KS,Kansas,Copeland
Deerfield,KS,Kansas,Deerfield
Dighton,KS,Kansas,Dighton
Dighton,KS,Kansas,Shields
Englewood,KS,Kansas,Englewood
Ensign,KS,Kansas,Ensign
Ford,KS,Kansas,Kingsdown
Ford,KS,Kansas,Ford
Fort Dodge,KS,Kansas,Fort Dodge
Fort Dodge,KS,Kansas,Dodge City
Fowler,KS,Kansas,Fowler
Garden City,KS,Kansas,Garden City
Hanston,KS,Kansas,Hanston
Healy,KS,Kansas,Healy
Holcomb,KS,Kansas,Holcomb
Ingalls,KS,Kansas,Ingalls
Jetmore,KS,Kansas,Jetmore
Johnson,KS,Kansas,Johnson
Johnson,KS,Kansas,Big Bow
Kendall,KS,Kansas,Kendall
Kismet,KS,Kansas,Kismet
Lakin,KS,Kansas,Lakin
Leoti,KS,Kansas,Selkirk
Leoti,KS,Kansas,Leoti
Manter,KS,Kansas,Manter
Marienthal,KS,Kansas,Modoc
Marienthal,KS,Kansas,Marienthal
Meade,KS,Kansas,Meade
Minneola,KS,Kansas,Bloom
Minneola,KS,Kansas,Minneola
Montezuma,KS,Kansas,Montezuma
Pierceville,KS,Kansas,Garden City
Pierceville,KS,Kansas,Pierceville
Plains,KS,Kansas,Plains
Satanta,KS,Kansas,Satanta
Scott City,KS,Kansas,Friend
Scott City,KS,Kansas,Scott City
Spearville,KS,Kansas,Spearville
Sublette,KS,Kansas,Sublette
Syracuse,KS,Kansas,Syracuse
Tribune,KS,Kansas,Tribune
Ulysses,KS,Kansas,Ulysses
Wright,KS,Kansas,Wright
Liberal,KS,Kansas,Liberal
Elkhart,KS,Kansas,Elkhart
Hugoton,KS,Kansas,Hugoton
Moscow,KS,Kansas,Moscow
Richfield,KS,Kansas,Richfield
Rolla,KS,Kansas,Rolla
Abie,NE,Nebraska,Abie
Arlington,NE,Nebraska,Arlington
Ashland,NE,Nebraska,Ashland
Bancroft,NE,Nebraska,Bancroft
Bellevue,NE,Nebraska,Bellevue
Bennington,NE,Nebraska,Bennington
Blair,NE,Nebraska,Blair
Boys Town,NE,Nebraska,Boys Town
Boys Town,NE,Nebraska,Boystown
Bruno,NE,Nebraska,Bruno
Cedar Bluffs,NE,Nebraska,Cedar Bluffs
Cedar Creek,NE,Nebraska,Cedar Creek
Ceresco,NE,Nebraska,Ceresco
Colon,NE,Nebraska,Colon
Craig,NE,Nebraska,Craig
Decatur,NE,Nebraska,Decatur
Elkhorn,NE,Nebraska,Elkhorn
Fort Calhoun,NE,Nebraska,Fort Calhoun
Fremont,NE,Nebraska,Inglewood
Fremont,NE,Nebraska,Fremont
Gretna,NE,Nebraska,Gretna
Herman,NE,Nebraska,Herman
Homer,NE,Nebraska,Homer
Hooper,NE,Nebraska,Hooper
Ithaca,NE,Nebraska,Ithaca
Kennard,NE,Nebraska,Kennard
Linwood,NE,Nebraska,Linwood
Louisville,NE,Nebraska,Louisville
Lyons,NE,Nebraska,Lyons
Macy,NE,Nebraska,Macy
Malmo,NE,Nebraska,Malmo
Mead,NE,Nebraska,Mead
Memphis,NE,Nebraska,Memphis
Nickerson,NE,Nebraska,Fontanelle
Nickerson,NE,Nebraska,Nickerson
Oakland,NE,Nebraska,Oakland
Papillion,NE,Nebraska,Papillion
Pender,NE,Nebraska,Pender
Plattsmouth,NE,Nebraska,Plattsmouth
Prague,NE,Nebraska,Prague
Rosalie,NE,Nebraska,Rosalie
St Columbans,NE,Nebraska,St Columbans
Scribner,NE,Nebraska,Scribner
South Bend,NE,Nebraska,South Bend
Springfield,NE,Nebraska,Springfield
Springfield,NE,Nebraska,Richfield
Tekamah,NE,Nebraska,Tekamah
Thurston,NE,Nebraska,Thurston
Uehling,NE,Nebraska,Uehling
Valley,NE,Nebraska,Leshara
Valley,NE,Nebraska,Valley
Valparaiso,NE,Nebraska,Valparaiso
Wahoo,NE,Nebraska,Wahoo
Walthill,NE,Nebraska,Walthill
Washington,NE,Nebraska,Washington
Waterloo,NE,Nebraska,Waterloo
Weston,NE,Nebraska,Weston
Winnebago,NE,Nebraska,Winnebago
Winslow,NE,Nebraska,Winslow
Yutan,NE,Nebraska,Yutan
Omaha,NE,Nebraska,Omaha
Omaha,NE,Nebraska,Benson
Omaha,NE,Nebraska,Florence
Offutt A F B,NE,Nebraska,Offutt Air Force Base
Offutt A F B,NE,Nebraska,Offutt A F B
Offutt A F B,NE,Nebraska,Omaha
Offutt A F B,NE,Nebraska,Offutt AFB
Omaha,NE,Nebraska,Air Mail Facility
Bellevue,NE,Nebraska,La Platte
Bellevue,NE,Nebraska,Capehart
Omaha,NE,Nebraska,Ralston
La Vista,NE,Nebraska,Lavista
La Vista,NE,Nebraska,La Vista
La Vista,NE,Nebraska,Ralston
Papillion,NE,Nebraska,Bellevue
Omaha,NE,Nebraska,Omaha
Omaha,NE,Nebraska,La Vista
Omaha,NE,Nebraska,Millard
Bellevue,NE,Nebraska,Omaha
Omaha,NE,Nebraska,Papillion
Omaha,NE,Nebraska,Bellevue
Omaha,NE,Nebraska,Omaha Brm
Omaha,NE,Nebraska,Bar Code
Omaha,NE,Nebraska,Mutual Of Omaha
Omaha,NE,Nebraska,Wells Fargo
Omaha,NE,Nebraska,Creighton Univ
Omaha,NE,Nebraska,Union Pacific Rr
Omaha,NE,Nebraska,Blue Cross Blue Shield
Omaha,NE,Nebraska,Univ Of Ne Omaha
Omaha,NE,Nebraska,Omaha Douglas Civic Ctr
Omaha,NE,Nebraska,1st National Bank Of Omaha
Omaha,NE,Nebraska,University Of Nebraska Medic
Omaha,NE,Nebraska,Un Med Center
Omaha,NE,Nebraska,Univ Of Ne Med Center
Adams,NE,Nebraska,Adams
Alexandria,NE,Nebraska,Alexandria
Alvo,NE,Nebraska,Alvo
Auburn,NE,Nebraska,Howe
Auburn,NE,Nebraska,Glenrock
Auburn,NE,Nebraska,North Auburn
Auburn,NE,Nebraska,Auburn
Auburn,NE,Nebraska,Rohrs
Avoca,NE,Nebraska,Avoca
Barneston,NE,Nebraska,Barneston
Beatrice,NE,Nebraska,Homestead National Monument
Beatrice,NE,Nebraska,Glenover
Beatrice,NE,Nebraska,Hoag
Beatrice,NE,Nebraska,Ellis
Beatrice,NE,Nebraska,Rockford
Beatrice,NE,Nebraska,Holmesville
Beatrice,NE,Nebraska,Beatrice
Beatrice,NE,Nebraska,Riverside
Beaver Crossing,NE,Nebraska,Beaver Crossing
Beaver Crossing,NE,Nebraska,Beaver Xing
Bee,NE,Nebraska,Bee
Belvidere,NE,Nebraska,Belvidere
Benedict,NE,Nebraska,Benedict
Bennet,NE,Nebraska,Bennet
Blue Springs,NE,Nebraska,Blue Springs
Bradshaw,NE,Nebraska,Bradshaw
Brock,NE,Nebraska,Brock
Brownville,NE,Nebraska,Brownville
Bruning,NE,Nebraska,Bruning
Burchard,NE,Nebraska,Burchard
Burr,NE,Nebraska,Burr
Byron,NE,Nebraska,Byron
Carleton,NE,Nebraska,Carleton
Chester,NE,Nebraska,Chester
Clatonia,NE,Nebraska,Clatonia
Cook,NE,Nebraska,Cook
Cordova,NE,Nebraska,Cordova
Cortland,NE,Nebraska,Cortland
Cortland,NE,Nebraska,Highland
Crab Orchard,NE,Nebraska,Crab Orchard
Crete,NE,Nebraska,Kramer
Crete,NE,Nebraska,Blue River Lodge
Crete,NE,Nebraska,Crete
Davenport,NE,Nebraska,Davenport
Davey,NE,Nebraska,Davey
Dawson,NE,Nebraska,Dawson
Daykin,NE,Nebraska,Daykin
Denton,NE,Nebraska,Denton
Deshler,NE,Nebraska,Deshler
De Witt,NE,Nebraska,De Witt
Diller,NE,Nebraska,Diller
Dorchester,NE,Nebraska,Pleasanthill
Dorchester,NE,Nebraska,Dorchester
Douglas,NE,Nebraska,Douglas
Du Bois,NE,Nebraska,Du Bois
Du Bois,NE,Nebraska,Dubois
Dunbar,NE,Nebraska,Dunbar
Dunbar,NE,Nebraska,Lorton
Eagle,NE,Nebraska,Eagle
Elk Creek,NE,Nebraska,Elk Creek
Elmwood,NE,Nebraska,Elmwood
Endicott,NE,Nebraska,Endicott
Exeter,NE,Nebraska,Exeter
Fairbury,NE,Nebraska,Fairbury
Fairbury,NE,Nebraska,Gladstone
Fairbury,NE,Nebraska,Thompson
Fairbury,NE,Nebraska,Powell
Fairmont,NE,Nebraska,Fairmont
Fairmont,NE,Nebraska,Burress
Falls City,NE,Nebraska,Preston
Falls City,NE,Nebraska,Falls City
Falls City,NE,Nebraska,Barada
Filley,NE,Nebraska,Filley
Firth,NE,Nebraska,Firth
Friend,NE,Nebraska,Friend
Garland,NE,Nebraska,Garland
Geneva,NE,Nebraska,Geneva
Gilead,NE,Nebraska,Gilead
Goehner,NE,Nebraska,Goehner
Grafton,NE,Nebraska,Grafton
Greenwood,NE,Nebraska,Greenwood
Gresham,NE,Nebraska,Gresham
Hallam,NE,Nebraska,Hallam
Hebron,NE,Nebraska,Hebron
Henderson,NE,Nebraska,Lushton
Henderson,NE,Nebraska,Henderson
Hickman,NE,Nebraska,Holland
Hickman,NE,Nebraska,Hickman
Hubbell,NE,Nebraska,Hubbell
Humboldt,NE,Nebraska,Humboldt
Jansen,NE,Nebraska,Harbine
Jansen,NE,Nebraska,Jansen
Johnson,NE,Nebraska,Johnson
Julian,NE,Nebraska,Johnson
Julian,NE,Nebraska,Julian
Lewiston,NE,Nebraska,Lewiston
Liberty,NE,Nebraska,Liberty
Lorton,NE,Nebraska,Lorton
Lorton,NE,Nebraska,Dunbar
Mc Cool Junction,NE,Nebraska,Mc Cool Jct
Mc Cool Junction,NE,Nebraska,Mc Cool Junction
Malcolm,NE,Nebraska,Malcolm
Manley,NE,Nebraska,Manley
Martell,NE,Nebraska,Centerville
Martell,NE,Nebraska,Martell
Martell,NE,Nebraska,Princeton
Milford,NE,Nebraska,Grover
Milford,NE,Nebraska,Milford
Milligan,NE,Nebraska,Milligan
Murdock,NE,Nebraska,Murdock
Murdock,NE,Nebraska,Wabash
Murray,NE,Nebraska,Murray
Nebraska City,NE,Nebraska,Nebr City
Nebraska City,NE,Nebraska,Nebraska City
Nebraska City,NE,Nebraska,Paul
Nebraska City,NE,Nebraska,Wyoming
Nehawka,NE,Nebraska,Nehawka
Nemaha,NE,Nebraska,Nemaha
Odell,NE,Nebraska,Lanham
Odell,NE,Nebraska,Odell
Ohiowa,NE,Nebraska,Ohiowa
Otoe,NE,Nebraska,Otoe
Palmyra,NE,Nebraska,Palmyra
Panama,NE,Nebraska,Panama
Pawnee City,NE,Nebraska,Pawnee City
Peru,NE,Nebraska,Peru
Pickrell,NE,Nebraska,Pickrell
Pleasant Dale,NE,Nebraska,Pleasant Dale
Plymouth,NE,Nebraska,Plymouth
Raymond,NE,Nebraska,Raymond
Raymond,NE,Nebraska,Agnew
Reynolds,NE,Nebraska,Reynolds
Roca,NE,Nebraska,Roca
Roca,NE,Nebraska,Saltillo
Rulo,NE,Nebraska,Rulo
Salem,NE,Nebraska,Salem
Seward,NE,Nebraska,Tamora
Seward,NE,Nebraska,Seward
Shickley,NE,Nebraska,Shickley
Shubert,NE,Nebraska,Shubert
Sprague,NE,Nebraska,Sprague
Staplehurst,NE,Nebraska,Staplehurst
Steele City,NE,Nebraska,Steele City
Steinauer,NE,Nebraska,Steinauer
Stella,NE,Nebraska,Stella
Sterling,NE,Nebraska,Sterling
Sterling,NE,Nebraska,Saint Mary
Strang,NE,Nebraska,Belle Prairie
Strang,NE,Nebraska,Hamilton
Strang,NE,Nebraska,Strang
Swanton,NE,Nebraska,Swanton
Syracuse,NE,Nebraska,Syracuse
Table Rock,NE,Nebraska,Table Rock
Talmage,NE,Nebraska,Talmage
Tecumseh,NE,Nebraska,Graf
Tecumseh,NE,Nebraska,Tecumseh
Ong,NE,Nebraska,Ong
Tobias,NE,Nebraska,Tobias
Unadilla,NE,Nebraska,Unadilla
Union,NE,Nebraska,Union
Utica,NE,Nebraska,Utica
Verdon,NE,Nebraska,Verdon
Virginia,NE,Nebraska,Virginia
Waco,NE,Nebraska,Waco
Waco,NE,Nebraska,Thayer
Walton,NE,Nebraska,Walton
Waverly,NE,Nebraska,Waverly
Weeping Water,NE,Nebraska,Weeping Water
Western,NE,Nebraska,Western
Wilber,NE,Nebraska,Wilber
Wymore,NE,Nebraska,Sicily
Wymore,NE,Nebraska,Wymore
York,NE,Nebraska,York
Lincoln,NE,Nebraska,Lincoln
Lincoln,NE,Nebraska,University Place
Lincoln,NE,Nebraska,Bethany
Lincoln,NE,Nebraska,State House
Lincoln,NE,Nebraska,Rokeby
Lincoln,NE,Nebraska,Air Park
Lincoln,NE,Nebraska,Cheney
Lincoln,NE,Nebraska,Prairie Home
Lincoln,NE,Nebraska,Emerald
Lincoln,NE,Nebraska,Havelock
Lincoln,NE,Nebraska,Univ Of Ne E Campus
Lincoln,NE,Nebraska,University Of Nebraska
Columbus,NE,Nebraska,Columbus
Columbus,NE,Nebraska,Richland
Albion,NE,Nebraska,Boone
Albion,NE,Nebraska,Albion
Ames,NE,Nebraska,Ames
Bartlett,NE,Nebraska,Bartlett
Belgrade,NE,Nebraska,Belgrade
Bellwood,NE,Nebraska,Bellwood
Brainard,NE,Nebraska,Brainard
Cedar Rapids,NE,Nebraska,Cedar Rapids
Clarks,NE,Nebraska,Clarks
Clarkson,NE,Nebraska,Clarkson
Creston,NE,Nebraska,Creston
David City,NE,Nebraska,Garrison
David City,NE,Nebraska,Octavia
David City,NE,Nebraska,David City
Dodge,NE,Nebraska,Dodge
Duncan,NE,Nebraska,Duncan
Dwight,NE,Nebraska,Dwight
Elgin,NE,Nebraska,Elgin
Ericson,NE,Nebraska,Ericson
Fullerton,NE,Nebraska,Fullerton
Genoa,NE,Nebraska,Genoa
Howells,NE,Nebraska,Howells
Humphrey,NE,Nebraska,Cornlea
Humphrey,NE,Nebraska,Humphrey
Humphrey,NE,Nebraska,Tarnov
Leigh,NE,Nebraska,Leigh
Lindsay,NE,Nebraska,Lindsay
Monroe,NE,Nebraska,Monroe
Morse Bluff,NE,Nebraska,Morse Bluff
North Bend,NE,Nebraska,North Bend
Osceola,NE,Nebraska,Osceola
Petersburg,NE,Nebraska,Petersburg
Platte Center,NE,Nebraska,Platte Center
Polk,NE,Nebraska,Polk
Primrose,NE,Nebraska,Primrose
Rising City,NE,Nebraska,Rising City
Rogers,NE,Nebraska,Rogers
Saint Edward,NE,Nebraska,Saint Edward
Schuyler,NE,Nebraska,Schuyler
Shelby,NE,Nebraska,Shelby
Silver Creek,NE,Nebraska,Silver Creek
Snyder,NE,Nebraska,Snyder
Spalding,NE,Nebraska,Spalding
Stromsburg,NE,Nebraska,Stromsburg
Surprise,NE,Nebraska,Surprise
Surprise,NE,Nebraska,Ulysses
Ulysses,NE,Nebraska,Ulysses
Norfolk,NE,Nebraska,Norfolk
Norfolk,NE,Nebraska,Hadar
Allen,NE,Nebraska,Allen
Allen,NE,Nebraska,Martinsburg
Amelia,NE,Nebraska,Amelia
Atkinson,NE,Nebraska,Atkinson
Bassett,NE,Nebraska,Bassett
Bassett,NE,Nebraska,Rose
Battle Creek,NE,Nebraska,Battle Creek
Beemer,NE,Nebraska,Beemer
Belden,NE,Nebraska,Belden
Bloomfield,NE,Nebraska,Bloomfield
Bristow,NE,Nebraska,Gross
Bristow,NE,Nebraska,Bristow
Brunswick,NE,Nebraska,Brunswick
Butte,NE,Nebraska,Anoka
Butte,NE,Nebraska,Butte
Carroll,NE,Nebraska,Carroll
Center,NE,Nebraska,Spade
Center,NE,Nebraska,Center
Chambers,NE,Nebraska,Chambers
Clearwater,NE,Nebraska,Clearwater
Coleridge,NE,Nebraska,Coleridge
Concord,NE,Nebraska,Concord
Creighton,NE,Nebraska,Creighton
Creighton,NE,Nebraska,Bazile Mills
Crofton,NE,Nebraska,Crofton
Dakota City,NE,Nebraska,Dakota City
Dixon,NE,Nebraska,Dixon
Emerson,NE,Nebraska,Emerson
Emmet,NE,Nebraska,Emmet
Ewing,NE,Nebraska,Ewing
Fordyce,NE,Nebraska,Fordyce
Hadar,NE,Nebraska,Hadar
Hartington,NE,Nebraska,Hartington
Hoskins,NE,Nebraska,Hoskins
Hubbard,NE,Nebraska,Hubbard
Inman,NE,Nebraska,Inman
Jackson,NE,Nebraska,Jackson
Laurel,NE,Nebraska,Laurel
Lynch,NE,Nebraska,Monowi
Lynch,NE,Nebraska,Lynch
Mclean,NE,Nebraska,Mclean
Mclean,NE,Nebraska,Mcclean
Madison,NE,Nebraska,Madison
Magnet,NE,Nebraska,Magnet
Maskell,NE,Nebraska,Maskell
Meadow Grove,NE,Nebraska,Meadow Grove
Mills,NE,Nebraska,Mills
Naper,NE,Nebraska,Naper
Neligh,NE,Nebraska,Neligh
Newcastle,NE,Nebraska,Newcastle
Newcastle,NE,Nebraska,Obert
Newman Grove,NE,Nebraska,Newman Grove
Newport,NE,Nebraska,Newport
Niobrara,NE,Nebraska,Verdel
Niobrara,NE,Nebraska,Niobrara
Oakdale,NE,Nebraska,Oakdale
Oneill,NE,Nebraska,Willowdale
Oneill,NE,Nebraska,O' Neill
Oneill,NE,Nebraska,Grattan
Oneill,NE,Nebraska,Oneill
Oneill,NE,Nebraska,Shields
Orchard,NE,Nebraska,Orchard
Osmond,NE,Nebraska,Foster
Osmond,NE,Nebraska,Osmond
Page,NE,Nebraska,Page
Pierce,NE,Nebraska,Pierce
Pilger,NE,Nebraska,Pilger
Plainview,NE,Nebraska,Plainview
Ponca,NE,Nebraska,Martinsburg
Ponca,NE,Nebraska,Ponca
Randolph,NE,Nebraska,Sholes
Randolph,NE,Nebraska,Randolph
Royal,NE,Nebraska,Royal
Saint Helena,NE,Nebraska,St Helena
Saint Helena,NE,Nebraska,South Yankton
Saint Helena,NE,Nebraska,Saint Helena
South Sioux City,NE,Nebraska,S Sioux City
South Sioux City,NE,Nebraska,South Sioux City
Spencer,NE,Nebraska,Spencer
Springview,NE,Nebraska,Springview
Stanton,NE,Nebraska,Stanton
Stuart,NE,Nebraska,Stuart
Tilden,NE,Nebraska,Tilden
Verdigre,NE,Nebraska,Verdigre
Wakefield,NE,Nebraska,Wakefield
Waterbury,NE,Nebraska,Waterbury
Wausa,NE,Nebraska,Wausa
Wayne,NE,Nebraska,Wayne
West Point,NE,Nebraska,West Point
Winnetoon,NE,Nebraska,Winnetoon
Winside,NE,Nebraska,Winside
Wisner,NE,Nebraska,Wisner
Wynot,NE,Nebraska,Wynot
Grand Island,NE,Nebraska,Grand Island
Grand Island,NE,Nebraska,Hall County Regional Airport
Alda,NE,Nebraska,Alda
Amherst,NE,Nebraska,Amherst
Anselmo,NE,Nebraska,Milburn
Anselmo,NE,Nebraska,New Helena
Anselmo,NE,Nebraska,Anselmo
Anselmo,NE,Nebraska,Victoria
Ansley,NE,Nebraska,Ansley
Ansley,NE,Nebraska,Berwyn
Ansley,NE,Nebraska,Myrtle
Ansley,NE,Nebraska,Weissert
Arcadia,NE,Nebraska,Arcadia
Arcadia,NE,Nebraska,Yale
Arcadia,NE,Nebraska,Davis Creek
Arcadia,NE,Nebraska,Vinton
Archer,NE,Nebraska,Midland
Archer,NE,Nebraska,Archer
Ashton,NE,Nebraska,Ashton
Ashton,NE,Nebraska,Schaupps
Aurora,NE,Nebraska,Stockham
Aurora,NE,Nebraska,Aurora
Boelus,NE,Nebraska,Boelus
Brewster,NE,Nebraska,Brewster
Broken Bow,NE,Nebraska,Broken Bow
Burwell,NE,Nebraska,Burwell
Cairo,NE,Nebraska,South Loup
Cairo,NE,Nebraska,Mayfield
Cairo,NE,Nebraska,Cairo
Callaway,NE,Nebraska,Elim
Callaway,NE,Nebraska,Triumph
Callaway,NE,Nebraska,Custer
Callaway,NE,Nebraska,Ryno
Callaway,NE,Nebraska,Callaway
Callaway,NE,Nebraska,Delight
Central City,NE,Nebraska,Riverside Park
Central City,NE,Nebraska,Central City
Chapman,NE,Nebraska,Vieregg
Chapman,NE,Nebraska,Chapman
Comstock,NE,Nebraska,Geranium
Comstock,NE,Nebraska,Douglas Grove
Comstock,NE,Nebraska,Comstock
Dannebrog,NE,Nebraska,Nysted
Dannebrog,NE,Nebraska,Dannebrog
Doniphan,NE,Nebraska,Doniphan
Doniphan,NE,Nebraska,South Platte
Dunning,NE,Nebraska,Dunning
Eddyville,NE,Nebraska,Eddyville
Elba,NE,Nebraska,Dannevirke
